row_id,example_id,trajectory_id,step_index,reasoning_reveal_pct,question_id,oracle_prompt_family,oracle_prompt,behavioral_label,representational_label,ground_truth,optimal_actions_json,normalized_optimal_actions_json,segment_response,full_sequence_response,normalized_behavioral_label,normalized_representational_label,normalized_ground_truth,normalized_segment_response,normalized_full_sequence_response,segment_matches_behavioral_label,full_sequence_matches_behavioral_label,segment_matches_representational_label,full_sequence_matches_representational_label,segment_matches_ground_truth,full_sequence_matches_ground_truth,segment_matches_optimal_action_set,full_sequence_matches_optimal_action_set
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_model_action_r50,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,50,model_action,model_action,"If the model had to answer now based only on these activations, which next action would it most likely output? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",RIGHT,,RIGHT,"[""RIGHT""]","[""right""]",,RIGHT,right,,right,,right,False,True,False,False,False,True,False,True
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_optimal_action_r50,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,50,optimal_action,optimal_action,"Given these activations and the current DoorKey state, which next action is shortest-path optimal? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",,,,"[""RIGHT""]","[""right""]",,RIGHT,,,,,right,False,False,False,False,False,False,False,True
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_wall_down_r75,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,75,wall_down,local_grid_state,"Given these activations, is the cell immediately DOWN of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,,no,"[""RIGHT""]","[""right""]",,no,no,,no,,no,False,True,False,False,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_model_action_r75,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,75,model_action,model_action,"If the model had to answer now based only on these activations, which next action would it most likely output? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",RIGHT,,RIGHT,"[""RIGHT""]","[""right""]",,RIGHT,right,,right,,right,False,True,False,False,False,True,False,True
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_optimal_action_r75,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,75,optimal_action,optimal_action,"Given these activations and the current DoorKey state, which next action is shortest-path optimal? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",,,,"[""RIGHT""]","[""right""]",,RIGHT,,,,,right,False,False,False,False,False,False,False,True
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_wall_down_r100,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,100,wall_down,local_grid_state,"Given these activations, is the cell immediately DOWN of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,no,no,"[""RIGHT""]","[""right""]",,no,no,no,no,,no,False,True,False,True,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_model_action_r100,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,100,model_action,model_action,"If the model had to answer now based only on these activations, which next action would it most likely output? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",RIGHT,,RIGHT,"[""RIGHT""]","[""right""]",,RIGHT,right,,right,,right,False,True,False,False,False,True,False,True
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_optimal_action_r100,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,100,optimal_action,optimal_action,"Given these activations and the current DoorKey state, which next action is shortest-path optimal? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",,,,"[""RIGHT""]","[""right""]",,RIGHT,,,,,right,False,False,False,False,False,False,False,True
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_wall_left_r0,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,0,wall_left,local_grid_state,"Given these activations, is the cell immediately LEFT of the agent a wall? Answer with exactly one of: yes, no, unknown.",yes,no,yes,"[""RIGHT""]","[""right""]",,no,yes,no,yes,,no,False,False,False,True,False,False,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_wall_left_r25,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,25,wall_left,local_grid_state,"Given these activations, is the cell immediately LEFT of the agent a wall? Answer with exactly one of: yes, no, unknown.",yes,,yes,"[""RIGHT""]","[""right""]",,no,yes,,yes,,no,False,False,False,False,False,False,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_wall_left_r50,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,50,wall_left,local_grid_state,"Given these activations, is the cell immediately LEFT of the agent a wall? Answer with exactly one of: yes, no, unknown.",yes,,yes,"[""RIGHT""]","[""right""]",,no,yes,,yes,,no,False,False,False,False,False,False,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_wall_left_r75,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,75,wall_left,local_grid_state,"Given these activations, is the cell immediately LEFT of the agent a wall? Answer with exactly one of: yes, no, unknown.",yes,,yes,"[""RIGHT""]","[""right""]",,no,yes,,yes,,no,False,False,False,False,False,False,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_wall_left_r100,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,100,wall_left,local_grid_state,"Given these activations, is the cell immediately LEFT of the agent a wall? Answer with exactly one of: yes, no, unknown.",yes,no,yes,"[""RIGHT""]","[""right""]",,no,yes,no,yes,,no,False,False,False,True,False,False,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_wall_right_r0,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,0,wall_right,local_grid_state,"Given these activations, is the cell immediately RIGHT of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,no,no,"[""RIGHT""]","[""right""]",,no,no,no,no,,no,False,True,False,True,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_wall_right_r25,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,25,wall_right,local_grid_state,"Given these activations, is the cell immediately RIGHT of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,,no,"[""RIGHT""]","[""right""]",,no,no,,no,,no,False,True,False,False,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_wall_right_r50,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,50,wall_right,local_grid_state,"Given these activations, is the cell immediately RIGHT of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,,no,"[""RIGHT""]","[""right""]",,no,no,,no,,no,False,True,False,False,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_wall_right_r75,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,75,wall_right,local_grid_state,"Given these activations, is the cell immediately RIGHT of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,,no,"[""RIGHT""]","[""right""]",,no,no,,no,,no,False,True,False,False,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_wall_right_r100,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,100,wall_right,local_grid_state,"Given these activations, is the cell immediately RIGHT of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,no,no,"[""RIGHT""]","[""right""]",,no,no,no,no,,no,False,True,False,True,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_wall_up_r0,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,0,wall_up,local_grid_state,"Given these activations, is the cell immediately UP of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,no,no,"[""RIGHT""]","[""right""]",,no,no,no,no,,no,False,True,False,True,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_wall_up_r25,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,25,wall_up,local_grid_state,"Given these activations, is the cell immediately UP of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,,no,"[""RIGHT""]","[""right""]",,no,no,,no,,no,False,True,False,False,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_wall_up_r50,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,50,wall_up,local_grid_state,"Given these activations, is the cell immediately UP of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,,no,"[""RIGHT""]","[""right""]",,no,no,,no,,no,False,True,False,False,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_wall_up_r75,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,75,wall_up,local_grid_state,"Given these activations, is the cell immediately UP of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,,no,"[""RIGHT""]","[""right""]",,no,no,,no,,no,False,True,False,False,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1_wall_up_r100,together_ai_openai_gpt-oss-20b_size7_comp0.0_2_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_2,1,100,wall_up,local_grid_state,"Given these activations, is the cell immediately UP of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,no,no,"[""RIGHT""]","[""right""]",,no,no,no,no,,no,False,True,False,True,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_down_r0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,0,wall_down,local_grid_state,"Given these activations, is the cell immediately DOWN of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,no,no,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,no,no,no,,no,False,True,False,True,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_model_action_r0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,0,model_action,model_action,"If the model had to answer now based only on these activations, which next action would it most likely output? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",DOWN,,DOWN,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,RIGHT,down,,down,,right,False,False,False,False,False,False,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_optimal_action_r0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,0,optimal_action,optimal_action,"Given these activations and the current DoorKey state, which next action is shortest-path optimal? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",,,,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,RIGHT,,,,,right,False,False,False,False,False,False,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_down_r25,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,25,wall_down,local_grid_state,"Given these activations, is the cell immediately DOWN of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,,no,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,no,,no,,no,False,True,False,False,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_model_action_r25,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,25,model_action,model_action,"If the model had to answer now based only on these activations, which next action would it most likely output? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",DOWN,,DOWN,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,RIGHT,down,,down,,right,False,False,False,False,False,False,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_optimal_action_r25,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,25,optimal_action,optimal_action,"Given these activations and the current DoorKey state, which next action is shortest-path optimal? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",,,,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,RIGHT,,,,,right,False,False,False,False,False,False,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_down_r50,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,50,wall_down,local_grid_state,"Given these activations, is the cell immediately DOWN of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,,no,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,no,,no,,no,False,True,False,False,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_model_action_r50,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,50,model_action,model_action,"If the model had to answer now based only on these activations, which next action would it most likely output? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",DOWN,,DOWN,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,LEFT,down,,down,,left,False,False,False,False,False,False,False,True
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_optimal_action_r50,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,50,optimal_action,optimal_action,"Given these activations and the current DoorKey state, which next action is shortest-path optimal? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",,,,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,RIGHT,,,,,right,False,False,False,False,False,False,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_down_r75,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,75,wall_down,local_grid_state,"Given these activations, is the cell immediately DOWN of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,,no,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,no,,no,,no,False,True,False,False,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_model_action_r75,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,75,model_action,model_action,"If the model had to answer now based only on these activations, which next action would it most likely output? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",DOWN,,DOWN,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,DOWN,down,,down,,down,False,True,False,False,False,True,False,True
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_optimal_action_r75,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,75,optimal_action,optimal_action,"Given these activations and the current DoorKey state, which next action is shortest-path optimal? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",,,,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,DOWN,,,,,down,False,False,False,False,False,False,False,True
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_down_r100,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,100,wall_down,local_grid_state,"Given these activations, is the cell immediately DOWN of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,no,no,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,no,no,no,,no,False,True,False,True,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_model_action_r100,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,100,model_action,model_action,"If the model had to answer now based only on these activations, which next action would it most likely output? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",DOWN,,DOWN,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,DOWN,down,,down,,down,False,True,False,False,False,True,False,True
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_optimal_action_r100,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,100,optimal_action,optimal_action,"Given these activations and the current DoorKey state, which next action is shortest-path optimal? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",,,,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,DOWN,,,,,down,False,False,False,False,False,False,False,True
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_left_r0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,0,wall_left,local_grid_state,"Given these activations, is the cell immediately LEFT of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,no,no,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,no,no,no,,no,False,True,False,True,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_left_r25,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,25,wall_left,local_grid_state,"Given these activations, is the cell immediately LEFT of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,,no,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,no,,no,,no,False,True,False,False,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_left_r50,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,50,wall_left,local_grid_state,"Given these activations, is the cell immediately LEFT of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,,no,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,no,,no,,no,False,True,False,False,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_left_r75,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,75,wall_left,local_grid_state,"Given these activations, is the cell immediately LEFT of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,,no,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,no,,no,,no,False,True,False,False,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_left_r100,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,100,wall_left,local_grid_state,"Given these activations, is the cell immediately LEFT of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,no,no,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,no,no,no,,no,False,True,False,True,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_right_r0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,0,wall_right,local_grid_state,"Given these activations, is the cell immediately RIGHT of the agent a wall? Answer with exactly one of: yes, no, unknown.",yes,no,yes,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,yes,no,yes,,no,False,False,False,True,False,False,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_right_r25,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,25,wall_right,local_grid_state,"Given these activations, is the cell immediately RIGHT of the agent a wall? Answer with exactly one of: yes, no, unknown.",yes,,yes,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,yes,,yes,,no,False,False,False,False,False,False,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_right_r50,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,50,wall_right,local_grid_state,"Given these activations, is the cell immediately RIGHT of the agent a wall? Answer with exactly one of: yes, no, unknown.",yes,,yes,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,yes,,yes,,no,False,False,False,False,False,False,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_right_r75,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,75,wall_right,local_grid_state,"Given these activations, is the cell immediately RIGHT of the agent a wall? Answer with exactly one of: yes, no, unknown.",yes,,yes,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,yes,,yes,,no,False,False,False,False,False,False,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_right_r100,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,100,wall_right,local_grid_state,"Given these activations, is the cell immediately RIGHT of the agent a wall? Answer with exactly one of: yes, no, unknown.",yes,no,yes,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,yes,no,yes,,no,False,False,False,True,False,False,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_up_r0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,0,wall_up,local_grid_state,"Given these activations, is the cell immediately UP of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,no,no,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,no,no,no,,no,False,True,False,True,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_up_r25,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,25,wall_up,local_grid_state,"Given these activations, is the cell immediately UP of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,,no,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,no,,no,,no,False,True,False,False,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_up_r50,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,50,wall_up,local_grid_state,"Given these activations, is the cell immediately UP of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,,no,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,no,,no,,no,False,True,False,False,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_up_r75,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,75,wall_up,local_grid_state,"Given these activations, is the cell immediately UP of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,,no,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,no,,no,,no,False,True,False,False,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0_wall_up_r100,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,0,100,wall_up,local_grid_state,"Given these activations, is the cell immediately UP of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,no,no,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,no,no,no,,no,False,True,False,True,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step1_wall_down_r0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,1,0,wall_down,local_grid_state,"Given these activations, is the cell immediately DOWN of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,no,no,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,no,no,no,,no,False,True,False,True,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step1_model_action_r0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,1,0,model_action,model_action,"If the model had to answer now based only on these activations, which next action would it most likely output? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",DOWN,,DOWN,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,RIGHT,down,,down,,right,False,False,False,False,False,False,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step1_optimal_action_r0,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,1,0,optimal_action,optimal_action,"Given these activations and the current DoorKey state, which next action is shortest-path optimal? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",,,,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,RIGHT,,,,,right,False,False,False,False,False,False,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step1_wall_down_r25,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,1,25,wall_down,local_grid_state,"Given these activations, is the cell immediately DOWN of the agent a wall? Answer with exactly one of: yes, no, unknown.",no,,no,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,no,no,,no,,no,False,True,False,False,False,True,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step1_model_action_r25,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,1,25,model_action,model_action,"If the model had to answer now based only on these activations, which next action would it most likely output? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",LEFT,,LEFT,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,RIGHT,left,,left,,right,False,False,False,False,False,False,False,False
ao_together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step1_optimal_action_r25,together_ai_openai_gpt-oss-20b_size7_comp0.0_4_step1,together_ai_openai_gpt-oss-20b_size7_comp0.0_4,1,25,optimal_action,optimal_action,"Given these activations and the current DoorKey state, which next action is shortest-path optimal? Answer with exactly one of: UP, DOWN, LEFT, RIGHT, unknown.",,,,"[""LEFT"", ""DOWN""]","[""down"",""left""]",,RIGHT,,,,,right,False,False,False,False,False,False,False,False
